Depth Of Cut,Feed Rate,Lenght Of Cut,Load X,Load Y
0.2,0.3,0.5,561193.0,329523.0
0.2,0.3,0.5,571989.0,350816.0
0.2,0.3,0.5,573.58,353709.0
0.2,0.3,0.5,566426.0,329924.0
0.2,0.3,0.5,566426.0,329924.0
0.2,0.3,0.5,544.17,297003.0
0.2,0.3,0.5,554988.0,308082.0
0.2,0.3,0.5,567923.0,326534.0
0.2,0.3,0.5,577373.0,341503.0
0.2,0.3,0.5,576593.0,343208.0
0.2,0.3,0.5,554594.0,303467.0
0.2,0.3,0.5,556281.0,300905.0
0.2,0.3,0.5,560075.0,303.18
0.2,0.3,0.5,567.88,312617.0
0.2,0.3,0.5,570234.0,325611.0
0.2,0.3,0.5,577081.0,337961.0
0.2,0.3,0.5,558713.0,301531.0
0.2,0.3,0.5,571635.0,321305.0
0.2,0.3,0.5,579.27,334785.0
0.2,0.3,0.5,585717.0,344.18
0.2,0.3,0.5,586337.0,348628.0
0.2,0.3,0.5,566.89,312617.0
0.2,0.3,0.5,556197.0,293058.0
0.2,0.3,0.5,544001.0,274509.0
0.2,0.3,0.5,553978.0,290631.0
0.2,0.3,0.5,551302.0,282068.0
0.2,0.3,0.5,552686.0,281171.0
0.2,0.3,0.5,565216.0,299736.0
0.2,0.3,0.5,580763.0,330336.0
0.2,0.3,0.5,587903.0,343598.0
0.2,0.3,0.5,584376.0,331.26
0.2,0.3,0.5,561968.0,286445.0
0.2,0.3,0.5,576116.0,333658.0
0.2,0.3,0.5,580881.0,347687.0
0.2,0.3,0.5,581.91,356697.0
0.2,0.3,0.5,581885.0,362833.0
0.2,0.3,0.5,583456.0,367719.0
0.2,0.3,0.5,587661.0,368684.0
0.2,0.3,0.5,587907.0,370371.0
0.2,0.3,0.5,588931.0,368047.0
0.2,0.3,0.5,575548.0,337983.0
0.2,0.3,0.5,553264.0,292462.0
0.2,0.3,0.5,581036.0,334354.0
0.2,0.3,0.5,585478.0,343731.0
0.2,0.3,0.5,590371.0,348234.0
0.2,0.3,0.5,578426.0,325845.0
0.2,0.3,0.5,561811.0,289.16
0.2,0.3,0.5,590771.0,338072.0
0.2,0.3,0.5,599165.0,355589.0
0.2,0.3,0.5,593684.0,363845.0
0.2,0.3,0.5,584853.0,361.45
0.2,0.3,0.5,591307.0,367456.0
0.2,0.3,0.5,591307.0,367456.0
0.2,0.3,0.5,597032.0,368623.0
0.2,0.3,0.5,596939.0,364358.0
0.2,0.3,0.5,570893.0,312975.0
0.2,0.3,0.5,577255.0,317938.0
0.2,0.3,0.5,582.94,323596.0
0.2,0.3,0.5,586369.0,326352.0
0.2,0.3,0.5,590.92,331172.0
0.2,0.3,0.5,597746.0,340.15
0.2,0.3,0.5,602231.0,352574.0
0.2,0.3,0.5,577934.0,311272.0
0.2,0.3,0.5,586842.0,324349.0
0.2,0.3,0.5,595.83,339.16
0.2,0.3,0.5,602946.0,352183.0
0.2,0.3,0.5,605419.0,357451.0
0.2,0.3,0.5,604432.0,363365.0
0.2,0.3,0.5,602923.0,363204.0
0.2,0.3,0.5,599017.0,354.27
0.2,0.3,0.5,600687.0,358979.0
0.2,0.3,0.5,602611.0,363763.0
0.2,0.3,0.5,597826.0,343.25
0.2,0.3,0.5,584358.0,312218.0
0.2,0.3,0.5,572778.0,285193.0
0.2,0.3,0.5,567348.0,269435.0
0.2,0.3,0.5,594827.0,326138.0
0.2,0.3,0.5,602247.0,351573.0
0.2,0.3,0.5,602201.0,363088.0
0.2,0.3,0.5,602248.0,367629.0
0.2,0.3,0.5,603916.0,372944.0
0.2,0.3,0.5,605477.0,376728.0
0.2,0.3,0.5,606587.0,381333.0
0.2,0.3,0.5,606643.0,386699.0
0.2,0.3,0.5,606374.0,390147.0
0.2,0.3,0.5,605885.0,390549.0
0.2,0.3,0.5,606372.0,382164.0
0.2,0.3,0.5,601324.0,368011.0
0.2,0.3,0.5,591398.0,345248.0
0.2,0.3,0.5,580852.0,320136.0
0.2,0.3,0.5,577147.0,308316.0
0.2,0.3,0.5,607395.0,360658.0
0.2,0.3,0.5,616648.0,376.22
0.2,0.3,0.5,608958.0,361474.0
0.2,0.3,0.5,576268.0,293895.0
0.2,0.3,0.5,576268.0,293895.0
0.2,0.3,0.5,585605.0,310753.0
0.2,0.3,0.5,611363.0,347085.0
0.2,0.3,0.5,595686.0,329073.0
0.2,0.3,0.5,600248.0,333956.0
0.2,0.3,0.5,604038.0,337.99
0.2,0.3,0.5,606781.0,339583.0
0.2,0.3,0.5,611826.0,344529.0
0.2,0.3,0.5,619857.0,356159.0
0.2,0.3,0.5,617326.0,359219.0
0.2,0.3,0.5,576.34,284441.0
0.2,0.3,0.5,581231.0,289146.0
0.2,0.3,0.5,590516.0,300896.0
0.2,0.3,0.5,603871.0,322929.0
0.2,0.3,0.5,619778.0,352996.0
0.2,0.3,0.5,615632.0,362969.0
0.2,0.3,0.5,625.5,367709.0
0.2,0.3,0.5,619494.0,360043.0
0.2,0.3,0.5,600106.0,318041.0
0.2,0.3,0.5,588956.0,299422.0
0.2,0.3,0.5,575149.0,272866.0
0.2,0.3,0.5,589323.0,294223.0
0.2,0.3,0.5,589323.0,294223.0
0.2,0.3,0.5,591059.0,290665.0
0.2,0.3,0.5,595383.0,300017.0
0.2,0.3,0.5,611.83,337465.0
0.2,0.3,0.5,625137.0,359.74
0.2,0.3,0.5,628705.0,370799.0
0.2,0.3,0.5,603056.0,323.7
0.2,0.3,0.5,576145.0,282131.0
0.2,0.3,0.5,584818.0,294212.0
0.2,0.3,0.5,601098.0,323382.0
0.2,0.3,0.5,620396.0,362753.0
0.2,0.3,0.5,624632.0,376733.0
0.2,0.3,0.5,624136.0,366509.0
0.2,0.3,0.5,627823.0,369588.0
0.2,0.3,0.5,635386.0,379985.0
0.2,0.3,0.5,627234.0,364912.0
0.2,0.3,0.5,599771.0,321662.0
0.2,0.3,0.5,601619.0,321303.0
0.2,0.3,0.5,597698.0,310.31
0.2,0.3,0.5,584637.0,283421.0
0.2,0.3,0.5,599534.0,306186.0
0.2,0.3,0.5,622118.0,347116.0
0.2,0.3,0.5,634928.0,370967.0
0.2,0.3,0.5,632757.0,366.22
0.2,0.3,0.5,613381.0,327.77
0.2,0.3,0.5,586787.0,280243.0
0.2,0.3,0.5,611118.0,342393.0
0.2,0.3,0.5,622466.0,367928.0
0.2,0.3,0.5,630343.0,380485.0
0.2,0.3,0.5,632184.0,384579.0
